Date,FREN,ZG,SFSN,SLHN,LUKN,PM,PSPN,MOLN,GLKBN,MBTN1,BCGE,LUMX,DAE,FI-N,SGKN,PMN,PLAN,IGPH,BALN,WMN
2022-04-26,17.5992,0.0,117.1855,514.025,75.9907,359.9972,113.474,13.2,25.3498,,156.321,0.0,294.6672,52.25,424.2183,353.4585,336.1212,0.049,145.1044,0.0
2022-04-27,17.87,0.0,118.5302,517.4471,77.0027,351.6896,115.2441,8.39,25.3498,,154.9042,0.0,297.5656,52.65,426.4869,345.3018,336.1212,0.0648,146.2246,0.0
2022-04-28,17.7797,0.0,116.6092,516.1863,76.7267,359.9972,114.8714,7.88,25.1674,,156.7932,0.0,302.3962,0.0,425.5795,353.4585,337.0734,0.0558,146.5692,0.0
2022-04-29,17.87,0.0,120.1309,516.0062,76.4507,359.0741,114.7783,7.89,24.1644,,155.8487,0.0,304.8115,0.0,427.3943,352.5522,335.169,0.058,146.7416,0.0
2022-05-02,17.7346,0.0,117.3918,503.7589,75.8987,358.1511,113.5671,7.44,24.1644,,155.8487,0.0,298.0487,0.0,429.2091,351.6459,335.169,0.0578,144.3289,0.0
2022-05-03,17.6895,0.0,117.3918,511.6836,75.7147,363.6895,115.0578,7.33,23.8908,,154.9042,0.0,295.6334,0.0,429.6629,357.0837,335.169,0.0578,147.1166,0.0
2022-05-04,17.5089,0.0,117.0005,507.0009,75.9907,359.9972,113.8466,7.0,23.8908,,155.8487,0.0,291.2858,0.0,427.3943,353.4585,334.2168,0.0498,146.4871,0.0
2022-05-05,17.3284,0.0,115.6309,502.3181,75.8987,363.6895,114.6851,7.16,23.7085,,156.7932,0.0,285.4891,0.0,429.2091,357.0837,335.169,0.06,145.2281,0.0
2022-05-06,17.1028,0.0,111.7178,494.3934,76.3587,361.8433,115.4304,6.98,24.4379,,156.7932,0.0,281.6246,0.0,419.7967,355.2711,333.2647,0.0518,144.0591,0.0
2022-05-09,17.1028,0.0,108.3917,479.8047,75.6227,350.7665,109.5611,6.55,24.4379,,156.7932,0.0,273.4126,0.0,420.7379,344.3955,333.2647,0.055,141.6312,0.0
2022-05-10,17.2382,0.0,108.5874,484.6676,75.0707,352.6126,110.4927,6.15,25.0763,,157.2655,0.0,272.9295,0.0,416.5023,346.2081,333.2647,0.054,142.8901,0.0
2022-05-11,17.3284,0.0,110.5439,487.5493,75.4387,359.0741,112.5423,6.27,25.0763,,157.6512,0.0,276.794,0.0,419.326,352.5522,333.2647,0.0538,144.6886,0.0
2022-05-12,17.1479,0.0,109.37,485.9283,75.1627,357.228,113.474,6.07,24.4379,,159.5797,0.0,269.065,0.0,419.7967,350.7396,333.2647,0.06,144.3289,0.0
2022-05-13,17.1931,0.0,113.0874,492.4122,75.0707,358.1511,113.0082,6.9,24.9851,,157.6512,0.0,275.8279,0.0,418.8554,351.6459,333.2647,0.05,145.8576,0.0
2022-05-16,17.1028,0.0,111.9135,488.9902,74.9787,353.5357,114.1261,6.41,25.0763,,157.6512,0.0,275.8279,0.0,420.7379,347.1144,331.3603,0.0466,146.1274,0.0
2022-05-17,16.9674,0.0,111.7178,499.0762,74.6107,353.5357,114.8714,6.7,24.8027,,159.5797,0.0,275.3448,0.0,418.8554,347.1144,329.4559,0.047,148.8251,0.0
2022-05-18,17.1931,0.0,108.5874,498.3557,75.7147,335.9974,114.5919,7.1,24.4379,,159.5797,0.0,230.9032,0.0,420.2673,329.8946,327.5515,0.058,150.0841,0.0
2022-05-19,17.0126,0.0,108.5874,481.0655,74.7027,339.6897,111.8902,7.05,24.2556,,157.1691,0.0,229.9371,0.0,414.1492,333.5198,328.5037,0.0564,146.0375,0.0
2022-05-20,17.0126,0.0,108.3917,484.3074,75.7147,346.1512,113.2877,7.28,24.0732,,159.0975,0.0,227.5218,0.0,414.6198,339.8639,327.5515,0.0574,146.7569,0.0
2022-05-23,16.7418,0.0,109.5657,493.6729,75.4387,351.6896,112.7287,7.1,24.4379,,158.1333,0.0,219.3097,0.0,423.5617,345.3018,327.5515,0.042,149.2747,0.0
2022-05-24,16.471,0.0,103.5004,492.5923,75.2547,352.6505,110.9585,6.92,24.0732,,154.7585,0.0,208.6824,0.0,421.6792,332.6135,327.5515,0.057,148.1956,0.0
2022-05-25,16.5613,0.0,103.8917,497.8154,75.6227,342.0806,110.4927,6.94,24.2556,,156.687,0.0,210.6146,0.0,428.2679,322.6442,327.5515,0.0556,150.0841,0.0
2022-05-27,16.6064,0.0,106.6309,500.3369,75.2547,344.0024,111.9834,7.33,24.6203,,157.1691,0.0,215.9283,0.0,429.6798,324.4568,328.5037,0.0588,149.7244,0.0
2022-05-30,16.7418,0.0,108.5874,499.7966,74.7947,348.8069,109.9337,7.52,24.6203,,157.1691,0.0,226.0726,0.0,426.3854,328.9883,330.4081,0.0588,147.746,0.0
2022-05-31,16.5162,0.0,106.2396,488.9902,75.5307,350.7287,106.3935,7.18,24.6203,,157.6512,0.0,225.1064,0.0,421.6792,330.8009,331.3603,0.0588,146.577,0.0
2022-06-01,16.3808,0.0,107.8048,487.5493,75.7147,358.4159,104.6234,7.09,24.7115,,157.1691,0.0,222.6911,0.0,435.3273,338.0513,331.3603,0.0588,145.408,0.0
2022-06-02,16.6064,0.0,108.1961,487.9095,75.2547,358.4159,101.549,6.7,24.6203,,157.6512,0.0,226.5556,0.0,436.2685,338.0513,331.3603,0.0578,144.4188,0.0
2022-06-03,16.7418,0.0,107.8048,489.8907,75.4387,356.4941,101.8285,6.81,24.5291,,158.1333,0.0,224.1403,0.0,438.151,336.2387,331.3603,0.0582,144.5987,0.0
2022-06-07,16.5613,0.0,107.6091,492.9525,76.0827,359.3768,102.1079,7.1,24.7115,,159.5797,0.0,224.6234,0.0,426.856,338.9576,330.4081,0.059,144.8684,0.0
2022-06-08,16.5162,0.0,106.6309,485.2079,75.6227,357.455,102.1079,7.47,24.3468,,159.5797,0.0,222.2081,0.0,427.3267,337.145,331.3603,0.065,143.07,0.0
2022-06-09,16.6516,0.0,106.0439,486.2886,76.3587,360.3377,101.549,6.99,24.2556,,161.5081,0.0,219.7928,0.0,428.2679,339.8639,330.4081,0.1,142.7103,0.0
2022-06-10,16.3357,0.0,103.8917,474.4015,76.0827,346.8851,101.549,6.95,23.982,,160.5439,0.0,211.0977,0.0,422.6204,327.1757,330.4081,0.101,139.2931,0.0
2022-06-13,16.0649,0.0,100.5656,460.5333,75.8987,336.3152,100.5242,6.39,24.0732,,161.5081,0.0,203.3687,0.0,418.3848,317.2063,328.5037,0.101,137.4047,0.0
2022-06-14,16.0198,0.0,99.3917,461.9741,75.8067,338.237,99.4062,6.12,24.0732,,162.9545,0.0,200.9534,0.0,418.8554,319.019,330.4081,0.1,138.3039,0.0
2022-06-15,16.1552,0.0,100.9569,476.5628,75.6227,338.237,98.8472,6.42,23.8908,,161.5081,0.0,202.8856,0.0,421.2085,319.019,330.4081,0.101,142.1707,0.0
2022-06-16,14.9819,0.0,96.5547,446.2148,74.8867,334.3934,94.189,6.19,23.6173,,161.026,0.0,196.6058,0.0,416.9729,315.3937,318.9819,0.101,138.0342,0.0
2022-06-17,15.388,0.0,96.5547,444.3237,75.8987,345.9242,94.6548,6.59,23.2525,,161.5081,0.0,196.6058,0.0,416.5023,326.2694,316.1253,0.101,139.8327,0.0
2022-06-20,14.9819,0.0,97.0439,440.9917,76.0827,338.237,96.6113,7.55,23.4349,,161.9902,0.0,192.0651,0.0,420.2673,319.019,309.46,0.1,141.0017,0.0
2022-06-21,14.9368,0.0,97.7287,437.2995,75.9907,343.0415,95.4933,7.12,23.5261,,161.5081,0.0,194.1905,0.0,414.1492,323.5505,310.4122,0.11,139.6528,0.0
2022-06-22,15.388,0.0,97.7287,429.9151,76.9107,344.9633,96.9839,7.05,23.1613,,165.365,0.0,194.1905,0.0,418.3848,325.3631,306.6035,0.109,138.3939,0.0
2022-06-23,15.6588,0.0,95.87,414.4259,75.5307,343.0415,96.9839,7.02,23.1613,,165.8471,0.0,191.6786,0.0,412.7373,323.5505,304.6991,0.117,136.5055,0.0
2022-06-24,15.5234,0.0,97.4352,425.0522,76.0827,355.5332,99.4994,7.1,23.8908,,165.8471,0.0,194.6736,0.0,416.9729,335.3324,312.3166,0.117,140.0125,0.0
2022-06-27,15.6137,0.0,98.6091,424.7821,76.5427,350.7287,99.1267,7.1,23.8908,,165.365,0.0,195.1567,0.0,416.9729,330.8009,310.4122,0.117,138.9334,0.0
2022-06-28,15.7039,0.0,97.8265,426.7632,76.0827,345.9242,99.6857,7.13,23.982,,165.365,0.0,197.0889,0.0,414.6198,326.2694,310.4122,0.117,141.811,0.0
2022-06-29,15.388,0.0,96.2613,421.8103,75.9907,345.9242,98.754,6.56,23.7085,,164.8829,0.0,192.6447,0.0,412.2667,326.2694,310.4122,0.118,140.642,0.0
2022-06-30,15.5685,0.0,94.4026,418.7485,76.3587,345.9242,98.9404,6.59,23.1613,,166.8114,0.0,190.5193,0.0,413.2079,326.2694,310.4122,0.1,140.1924,0.0
2022-07-01,15.6137,0.0,93.4243,417.7579,75.8067,344.0024,99.313,6.59,23.4349,,165.8471,0.0,190.3261,0.0,414.1492,324.4568,316.1253,0.11,140.8218,0.0
2022-07-04,15.4331,0.0,94.1091,419.1087,76.6347,332.4716,99.6857,6.35,23.7085,,166.8114,0.0,189.9396,0.0,415.0904,313.5811,321.8384,0.1085,142.0808,0.0
2022-07-05,15.2978,0.0,92.8373,401.3682,76.3587,314.2145,100.6173,6.36,23.3437,,165.8471,0.0,188.9735,0.0,410.8548,296.3614,322.7906,0.098,134.7969,0.0
2022-07-06,15.4783,0.0,94.5004,406.8614,76.7267,322.8626,102.0148,6.43,22.979,,166.3293,0.0,191.6786,0.0,414.6198,304.5181,320.8863,0.1,134.4372,0.0
2022-07-07,15.4331,0.0,95.87,422.1705,76.8187,318.0581,102.0148,6.74,22.979,,167.2935,0.0,196.6058,0.0,415.561,299.9866,320.8863,0.066,139.2032,0.0
2022-07-08,15.4783,0.0,96.6526,429.1046,77.0947,322.8626,100.7105,6.73,23.2525,,166.8114,0.0,198.055,0.0,423.5617,304.5181,320.8863,0.078,141.5412,0.0
2022-07-11,15.4783,0.0,95.4786,425.6826,77.0027,322.8626,100.8968,6.68,23.2525,,166.8114,0.0,193.7075,0.0,421.6792,304.5181,322.7906,0.0778,139.2032,0.0
2022-07-12,15.388,0.0,96.1634,431.8062,77.1867,320.9408,101.549,6.25,23.2525,,166.3293,0.0,193.2244,0.0,422.6204,302.7055,321.8384,0.061,140.7319,0.0
2022-07-13,15.4331,0.0,95.1852,428.114,76.9107,317.0972,101.2695,6.26,22.8878,,166.8114,0.0,190.9057,0.0,416.9729,299.0803,320.8863,0.0888,139.1133,0.0
2022-07-14,15.1173,0.0,94.3047,422.8909,75.6227,313.2536,100.1515,6.04,23.3437,,166.3293,0.0,189.3599,0.0,406.6192,295.4551,318.9819,0.0888,136.5954,0.0
2022-07-15,14.8014,0.0,96.8482,425.7727,75.9907,326.7062,102.2943,5.9,23.5261,,166.8114,0.0,195.6397,0.0,408.9723,308.1433,319.9341,0.079,138.3939,0.0
2022-07-18,14.8014,0.0,97.533,431.8062,77.0027,327.6671,103.6917,6.12,23.7085,,167.2935,0.0,199.9873,0.0,410.8548,309.0496,318.9819,0.08,138.9334,0.0
2022-07-19,15.0721,0.0,98.4134,434.9581,77.0947,330.5498,104.0644,6.04,23.7085,,166.3293,0.0,205.3009,0.0,414.6198,311.7685,314.221,0.0776,138.0342,0.0
2022-07-20,14.9368,0.0,99.0004,433.9675,77.0027,328.628,104.6234,6.1,23.6173,,166.8114,0.0,208.1993,0.0,414.1492,309.9559,315.1731,0.085,135.876,0.0
2022-07-21,14.8014,0.0,100.7613,434.4178,76.5427,329.5889,104.7165,5.95,23.6173,,166.3293,0.0,212.0638,0.0,414.1492,310.8622,315.1731,0.074,136.4155,0.0
2022-07-22,14.8916,0.0,100.37,436.7592,76.9107,329.5889,107.8841,5.92,23.5261,,166.8114,0.0,212.5469,0.0,413.2079,310.8622,315.1731,0.082,135.5163,0.0
2022-07-25,15.1173,0.0,99.783,440.1812,77.0947,326.7062,108.5363,5.95,23.3437,,165.8471,0.0,212.0638,0.0,422.1498,308.1433,318.9819,0.081,136.5954,0.0
2022-07-26,15.2526,0.0,98.4134,437.8398,77.0947,319.019,107.6046,6.01,23.2525,,165.8471,0.0,207.2332,0.0,425.4442,300.8929,318.0297,0.085,136.3256,0.0
2022-07-27,15.3429,0.0,99.1961,441.9823,76.5427,322.8626,105.6482,5.94,23.1613,,166.3293,0.0,208.1993,0.0,422.1498,304.5181,315.1731,0.09,135.9659,0.0
2022-07-28,15.4783,0.0,100.7613,442.3425,76.6347,333.4325,106.114,5.92,22.979,,165.8471,0.0,216.4114,0.0,423.091,314.4874,318.0297,0.08,134.1674,0.0
2022-07-29,15.3429,0.0,102.1308,452.7887,75.5307,328.628,105.8345,6.09,23.0702,,165.365,0.0,223.1742,0.0,426.3854,309.9559,319.9341,0.089,136.0558,0.0
2022-08-02,15.388,0.0,100.9569,450.4473,77.2787,325.7453,106.0208,6.03,23.1613,,165.365,0.0,217.3775,0.0,432.5035,307.237,319.9341,0.08,136.2357,0.0
2022-08-03,15.1624,0.0,103.1091,457.2914,77.0947,331.5107,106.2072,6.43,22.979,,165.365,0.0,222.6911,0.0,432.0329,312.6748,316.1253,0.08,137.4047,0.0
2022-08-04,14.8916,0.0,104.4787,457.6516,76.9107,331.5107,105.3687,6.26,22.979,,165.365,0.0,223.1742,0.0,433.4448,312.6748,313.2688,0.08,136.4155,0.0
2022-08-05,15.1624,0.0,101.9352,460.5333,77.0027,331.5107,105.9277,6.49,23.1613,,164.4008,0.0,219.7928,0.0,435.7979,312.6748,314.221,0.08,137.3148,0.0
2022-08-08,15.4331,0.0,103.1091,464.3155,77.1867,334.3934,108.3499,6.3,23.1613,,164.4008,0.0,224.1403,0.0,435.3273,315.3937,312.3166,0.0602,138.3039,0.0
2022-08-09,15.3429,0.0,100.5656,463.0548,76.8187,336.3152,108.7226,6.12,22.7966,,164.8829,0.0,215.9283,0.0,441.4454,317.2063,312.3166,0.0602,139.8327,0.0
2022-08-10,14.9368,0.0,103.8917,468.458,76.8187,336.3152,110.6791,6.3,23.1613,,166.3293,0.0,225.5895,0.0,441.916,317.2063,310.4122,0.0602,141.1815,0.0
2022-08-11,15.0721,0.0,104.87,471.88,77.2787,336.3152,109.8406,6.25,23.5261,,164.4008,0.0,226.5556,0.0,447.5635,317.2063,310.4122,0.0602,142.4405,0.0
2022-08-12,15.2978,0.0,104.4787,474.7617,77.2787,344.9633,109.6542,6.06,23.5261,,166.3293,0.0,228.0048,0.0,442.8572,325.3631,311.3644,0.09,141.9909,0.0
2022-08-15,15.2075,0.0,105.0656,470.4392,77.4627,344.0024,109.5611,6.35,23.0702,,164.8829,0.0,228.9709,0.0,448.9754,324.4568,311.3644,0.09,140.2823,0.0
2022-08-16,15.3429,0.0,105.4569,471.5198,77.6467,340.1588,108.7226,6.25,23.1613,,165.8471,0.0,222.6911,0.0,444.2691,320.8316,311.3644,0.088,140.642,0.0
2022-08-17,15.2978,0.0,94.696,472.7805,76.7267,336.3152,107.791,5.98,23.1613,,164.8829,0.0,220.2758,0.0,439.5629,317.2063,310.4122,0.09,139.473,0.0
2022-08-18,15.2526,0.0,96.4569,469.3585,77.8306,338.237,107.0457,5.82,22.979,,164.4008,0.0,225.5895,0.0,445.2104,319.019,309.46,0.09,138.5737,0.0
2022-08-19,15.1624,0.0,95.3808,464.6757,77.5547,339.1979,106.7662,6.05,22.7966,,164.8829,0.0,218.3436,0.0,440.9747,319.9253,308.5079,0.09,137.6745,0.0
2022-08-22,15.027,0.0,93.3265,462.1542,76.9107,335.3543,105.0892,5.88,23.1613,,164.4008,0.0,214.9622,0.0,439.5629,316.3,308.5079,0.09,137.1349,0.0
2022-08-23,14.8916,0.0,92.9352,459.2725,76.9107,337.2761,103.8781,5.74,22.523,,163.9187,0.0,210.6146,0.0,435.7979,318.1127,311.3644,0.09,137.1349,0.0
2022-08-24,14.8014,0.0,93.6199,456.0306,77.2787,336.3152,104.2507,5.88,22.523,,164.4008,0.0,205.3009,0.0,436.2685,317.2063,311.3644,0.09,136.4155,0.0
2022-08-25,14.8465,0.0,92.6417,459.2725,77.1867,338.237,104.3439,5.92,22.7966,,163.9187,0.0,194.6736,0.0,435.7979,319.019,314.221,0.09,128.5921,0.0
2022-08-26,14.9819,0.0,89.8047,456.3908,76.7267,336.3152,102.7601,5.94,22.3407,,162.9545,0.0,193.2244,0.0,432.0329,317.2063,314.221,0.09,129.3115,0.0
2022-08-29,15.027,0.0,89.2178,456.5709,75.9907,336.3152,103.2259,5.74,22.3407,,162.9545,0.0,184.5293,0.0,431.5623,317.2063,314.221,0.09,127.9626,0.0
2022-08-30,14.8916,0.0,90.2938,457.2914,76.2667,344.0024,102.8533,5.45,22.3407,,162.9545,0.0,184.9158,0.0,427.3267,324.4568,314.221,0.09,127.3332,0.0
2022-08-31,14.9368,0.0,89.5112,461.4338,75.7147,344.9633,103.2259,5.61,23.3437,,163.9187,0.0,188.7803,0.0,432.9741,325.3631,314.221,0.09,127.1533,0.0
2022-09-01,14.8916,0.0,87.4569,449.3667,74.1507,332.4716,100.8968,5.36,22.6142,,163.4366,0.0,183.5632,0.0,422.6204,313.5811,313.2688,0.09,125.2649,0.0
2022-09-02,14.666,0.0,90.0004,463.9553,75.0707,326.7062,102.4806,5.69,22.979,,164.8829,0.0,188.587,0.0,426.856,308.1433,313.2688,0.09,126.4339,0.0
2022-09-05,14.5306,0.0,87.4569,457.2914,74.7027,326.7062,101.549,5.44,23.1613,,163.4366,0.0,178.7326,0.0,426.3854,308.1433,312.3166,0.09,124.0959,0.0
2022-09-06,14.5306,0.0,86.3808,458.7322,74.7947,324.7844,100.7105,5.43,22.8878,,162.4723,0.0,176.2207,0.0,428.2679,306.3307,312.3166,0.09,123.916,0.0
2022-09-07,14.9819,0.0,86.1851,452.4285,75.0707,321.9017,100.1515,5.68,22.523,,162.9545,0.0,176.6071,0.0,429.2091,303.6118,312.3166,0.09,123.1966,0.0
2022-09-08,14.9368,0.0,84.7177,456.5709,74.8867,321.9017,99.5925,5.75,22.7966,,161.9902,0.0,172.7426,0.0,431.0916,303.6118,311.3644,0.09,123.7362,0.0
2022-09-09,14.7563,0.0,86.6743,462.6946,75.4387,324.7844,99.872,5.94,22.523,,163.4366,0.0,172.5494,0.0,428.7385,306.3307,311.3644,0.09,125.085,0.0
2022-09-12,14.666,0.0,87.7504,471.88,76.2667,328.628,102.2011,6.04,22.7966,,163.4366,0.0,170.6172,0.0,436.7391,309.9559,311.3644,0.065,127.6029,0.0
2022-09-13,14.7111,0.0,85.2069,468.6381,75.8067,323.8235,100.8036,5.97,22.7054,,163.4366,0.0,162.695,0.0,435.3273,305.4244,311.3644,0.065,126.8835,0.0
2022-09-14,14.5306,0.0,83.9351,465.036,75.3467,316.1363,100.3378,5.98,22.8878,,162.4723,0.0,164.434,0.0,437.2098,298.174,311.3644,0.065,125.7145,0.0
2022-09-15,14.7111,0.0,82.9569,466.2967,76.3587,310.3709,98.9404,6.14,22.979,,163.9187,0.0,159.4101,0.0,436.7391,292.7361,310.4122,0.065,125.5347,0.0
2022-09-16,14.7111,0.0,83.7395,462.6946,77.2787,314.2145,100.431,6.45,23.7085,,166.3293,0.0,159.2169,0.0,439.5629,296.3614,314.221,0.065,125.4447,0.0
2022-09-19,14.5757,0.0,85.9895,460.1731,77.5547,308.4491,97.7292,6.14,24.0732,,166.3293,0.0,156.5118,0.0,439.5629,290.9235,314.221,0.09,126.5238,0.0
2022-09-20,14.305,0.0,86.283,453.6892,76.6347,312.2927,95.0275,6.11,23.3437,,165.8471,0.0,158.444,0.0,441.916,294.5488,312.3166,0.08,122.747,0.0
2022-09-21,14.2147,0.0,87.2612,450.0871,76.5427,308.4491,95.4933,6.02,22.7054,,166.3293,0.0,158.444,0.0,442.3866,290.9235,312.3166,0.08,122.4772,0.0
2022-09-22,14.2599,0.0,85.7938,432.6167,76.3587,309.41,94.0958,6.16,22.3407,,164.8829,0.0,153.6134,0.0,441.4454,291.8298,310.4122,0.08,121.578,0.0
2022-09-23,14.2599,0.0,82.1742,411.4542,74.9787,306.5273,92.3723,6.04,22.8878,,165.8471,0.0,149.3625,0.0,433.9154,289.1109,309.46,0.08,118.0709,0.0
2022-09-26,14.1245,0.0,83.6416,399.2069,74.5187,295.9573,88.5991,6.03,22.3407,,163.4366,0.0,149.7489,0.0,430.621,279.1416,305.6513,0.08,115.1034,0.0
2022-09-27,14.1245,0.0,84.4243,394.9744,74.0587,289.231,86.4564,6.24,23.0702,,165.365,0.0,149.3625,0.0,427.3267,272.7975,307.5557,0.08,114.4739,0.0
2022-09-28,14.305,0.0,84.4243,389.9314,74.4267,288.2701,89.4376,6.4,23.3437,,165.365,0.0,152.2608,0.0,432.5035,271.8912,309.46,0.08,113.3949,0.0
2022-09-29,14.1245,0.0,81.2938,386.3292,74.5187,286.3483,89.9034,6.07,23.3437,,162.9545,0.0,149.3625,0.0,432.0329,270.0785,309.46,0.08,112.8553,0.0
2022-09-30,14.5306,0.0,83.3482,394.8843,74.6107,291.1528,92.2325,6.55,23.3437,,162.4723,0.0,153.227,0.0,425.9148,274.6101,307.5557,0.08,113.9344,0.0
2022-10-03,15.027,0.0,84.1308,399.1168,74.3347,288.2701,92.9779,7.03,23.1613,,162.4723,0.0,151.4879,0.0,425.4442,271.8912,306.6035,0.08,115.2833,0.0
2022-10-04,14.2599,0.0,87.359,412.895,74.8867,295.9573,92.512,6.65,23.6173,,162.4723,0.0,160.7627,0.0,432.9741,279.1416,305.6513,0.08,118.3407,0.0
2022-10-05,14.4855,0.0,85.8917,409.2929,74.8867,296.9182,91.5338,6.48,23.5261,,162.4723,0.0,161.3424,0.0,436.2685,280.0479,304.6991,0.08,117.6213,0.0
2022-10-06,14.5306,0.0,85.5982,404.6101,74.9787,302.6836,92.6052,6.44,23.5261,,163.4366,0.0,163.0814,0.0,432.0329,285.4857,301.8426,0.08,116.0926,0.0
2022-10-07,14.5306,0.0,83.446,400.5577,74.4267,312.2927,90.9282,6.65,23.3437,,163.9187,0.0,158.0576,0.0,432.5035,294.5488,296.1294,0.08,115.0135,0.0
2022-10-10,14.4404,0.0,83.8373,401.098,75.0707,312.2927,91.1146,6.21,23.7085,,162.4723,0.0,157.2847,0.0,424.0323,294.5488,290.4163,0.08,114.8336,0.0
2022-10-11,14.2599,0.0,82.9569,395.6048,73.7827,310.3709,91.5804,6.28,24.2556,,166.3293,0.0,155.7389,0.0,421.6792,292.7361,289.4642,0.08,114.2042,0.0
2022-10-12,14.3952,0.0,81.2938,391.7325,74.0587,314.2145,91.7667,6.39,23.7996,,168.2577,0.0,154.3863,0.0,418.3848,296.3614,283.751,0.08,112.9452,0.0
2022-10-13,14.0342,0.0,82.859,397.0456,74.4267,307.4882,90.8351,6.3,24.0732,,167.7756,0.0,158.2508,0.0,418.8554,290.0172,281.8467,0.08,114.4739,0.0
2022-10-14,13.8086,0.0,82.4677,402.8991,75.7147,305.5664,93.4437,6.2,23.8908,,168.2577,0.0,158.8305,0.0,422.6204,288.2046,278.0379,0.08,116.1825,0.0
2022-10-17,13.6732,0.0,83.3482,410.2835,75.8987,309.41,95.7728,6.54,23.6173,,168.2577,0.0,164.0475,0.0,424.0323,291.8298,283.751,0.08,118.1609,0.0
2022-10-18,13.7635,0.0,85.0112,413.7055,75.0707,297.8791,94.2822,6.34,23.4349,,167.7756,0.0,169.8443,0.0,432.5035,280.9542,281.8467,0.08,118.3407,0.0
2022-10-19,13.4476,0.0,84.9134,416.8574,75.5307,297.8791,93.8163,6.3,23.2525,,167.2935,0.0,165.4001,0.0,433.4448,280.9542,278.0379,0.08,119.6896,0.0
2022-10-20,14.0794,0.0,85.109,418.1181,76.6347,297.8791,95.6796,6.29,23.3437,,167.7756,0.0,167.912,0.0,433.9154,280.9542,280.8945,0.08,119.7795,0.0
2022-10-21,14.1696,0.0,84.1308,417.1275,76.4507,297.8791,95.5865,6.5,23.2525,,167.7756,0.0,166.3662,0.0,431.5623,280.9542,280.8945,0.06,118.7004,0.0
2022-10-24,14.5306,0.0,86.1851,427.6638,75.8987,296.9182,96.8908,6.27,22.8878,,169.704,0.0,168.2985,0.0,438.6216,280.0479,282.7989,0.06,121.2183,0.0
2022-10-25,14.4855,0.0,88.1417,432.9769,76.3587,299.8009,99.9652,6.52,22.7054,,170.1862,0.0,171.1968,0.0,442.8572,282.7668,283.751,0.06,121.1284,0.0
2022-10-26,14.2147,0.0,90.9786,432.1664,75.8067,313.2536,99.0335,6.76,22.7054,,170.1862,0.0,176.9936,0.0,441.4454,295.4551,288.512,0.059,121.2183,0.0
2022-10-27,14.1696,0.0,90.196,434.1476,75.5307,312.2927,99.7788,6.54,22.8878,,171.6325,0.0,176.8003,0.0,439.0923,294.5488,295.1773,0.04,122.4772,0.0
2022-10-28,14.1245,0.0,89.7069,430.7256,75.6227,313.2536,99.4994,6.45,22.7966,,172.5967,0.0,174.4817,0.0,440.9747,295.4551,293.2729,0.04,122.0276,0.0
2022-10-31,14.1245,0.0,88.533,436.6691,75.9907,315.1754,99.6857,6.54,22.7966,,173.561,0.0,171.7765,0.0,443.7985,297.2677,296.1294,0.04,123.0168,0.0
2022-11-01,13.9891,0.0,88.3373,435.3183,75.0707,314.2145,99.0335,6.46,22.979,,172.5967,0.0,172.5494,0.0,439.0923,296.3614,291.3685,0.05,123.0168,0.0
2022-11-02,14.0342,0.0,88.8264,433.6073,75.7147,313.2536,98.4745,6.38,22.523,,173.561,0.0,171.1968,0.0,440.9747,295.4551,295.1773,0.05,122.8369,0.0
2022-11-03,14.0342,0.0,86.5764,430.2753,75.0707,310.3709,97.7292,6.41,23.0702,0.069,174.5252,0.0,166.7527,0.0,438.6216,292.7361,295.1773,0.049,123.1067,0.0
2022-11-04,13.944,0.0,88.2395,435.5885,75.0707,311.3318,97.8224,6.33,22.7054,0.047,175.0073,0.0,171.7765,0.0,440.5041,293.6424,295.1773,0.048,124.0959,0.0
2022-11-07,14.1696,0.0,90.0982,433.9675,75.4387,311.3318,97.9156,6.3,22.7054,0.0,174.0431,0.0,170.4239,0.0,440.9747,293.6424,297.0816,0.047,123.5563,0.0
2022-11-08,13.9891,0.0,93.3265,442.2524,75.6227,319.019,96.5181,6.39,22.0671,0.0,174.0431,0.0,172.163,0.0,436.7391,300.8929,299.9382,0.0482,124.1858,0.0
2022-11-09,14.2147,0.0,93.8156,444.3237,76.2667,320.9408,98.1019,6.39,22.7966,0.0,174.0431,0.0,171.0036,0.0,442.8572,302.7055,299.9382,0.04,125.085,0.0
2022-11-10,14.305,0.0,97.533,447.5656,76.3587,327.6671,100.5242,6.31,22.6142,0.0,173.0788,0.0,175.641,0.0,440.0335,309.0496,299.9382,0.04,125.4447,0.0
2022-11-11,14.3952,0.0,99.5874,447.1153,75.8067,342.0806,99.2199,6.38,22.7054,0.0,173.561,0.0,175.4478,0.0,441.4454,322.6442,298.0338,0.048,125.3548,0.0
2022-11-14,14.3501,0.0,95.0873,451.3478,75.6227,333.4325,97.9156,6.64,22.7966,0.0,171.6325,0.0,175.2545,0.0,437.6804,314.4874,299.9382,0.047,126.0742,0.0
2022-11-15,14.4404,0.0,95.6743,448.1059,75.8067,335.3543,99.6857,6.63,22.7966,0.0,169.704,0.0,176.6071,0.0,441.4454,316.3,298.986,0.03,126.344,0.0
2022-11-16,14.8014,0.0,89.6091,447.4755,75.4387,333.4325,97.8224,6.52,22.6142,0.0,169.2219,0.0,168.2985,0.0,443.7985,314.4874,298.0338,0.03,125.6246,0.0
